Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_DIRECT	GO:0050910~detection of mechanical stimulus involved in sensory perception of sound	3	0.911854103343465	0.015885820031490118	491, 374462, 117532	236	14	16792	15.246973365617436	0.999999999996807	0.7164819737249934	23.600409346791185
GOTERM_BP_DIRECT	GO:0030199~collagen fibril organization	4	1.21580547112462	0.01707455464835999	7042, 1805, 4060, 1545	236	39	16792	7.297696653628857	0.999999999999567	0.725827794666764	25.137040365703434
GOTERM_BP_DIRECT	GO:0043010~camera-type eye development	4	1.21580547112462	0.018272366867183917	357, 57545, 30062, 2202	236	40	16792	7.115254237288135	0.9999999999999423	0.7342962018328948	26.65597002744552
GOTERM_BP_DIRECT	GO:0046426~negative regulation of JAK-STAT cascade	4	1.21580547112462	0.018272366867183917	23767, 1634, 857, 57408	236	40	16792	7.115254237288135	0.9999999999999423	0.7342962018328948	26.65597002744552
GOTERM_BP_DIRECT	GO:0009411~response to UV	4	1.21580547112462	0.020804813145566637	5599, 7299, 5275, 7319	236	42	16792	6.776432606941081	0.9999999999999992	0.7649712579150882	29.7724300611089
GOTERM_BP_DIRECT	GO:0007595~lactation	4	1.21580547112462	0.020804813145566637	540, 491, 3091, 857	236	42	16792	6.776432606941081	0.9999999999999992	0.7649712579150882	29.7724300611089
GOTERM_BP_DIRECT	GO:0071222~cellular response to lipopolysaccharide	6	1.82370820668693	0.021337038420517186	6364, 5599, 558, 7128, 3383, 3576	236	113	16792	3.778011099445028	0.9999999999999997	0.7597496477148026	30.411355328213652
GOTERM_BP_DIRECT	GO:0022617~extracellular matrix disassembly	5	1.5197568389057752	0.021900478918538663	3918, 1520, 4316, 1634, 4327	236	76	16792	4.681088314005352	0.9999999999999999	0.7553283382093718	31.081794042325516
GOTERM_BP_DIRECT	GO:0023014~signal transduction by protein phosphorylation	4	1.21580547112462	0.023520050124844878	7042, 10298, 7048, 130399	236	44	16792	6.4684129429892145	1.0	0.7671018108593923	32.97525641418119
GOTERM_BP_DIRECT	GO:0006805~xenobiotic metabolic process	5	1.5197568389057752	0.023833725388589324	27284, 1572, 22977, 134147, 1545	236	78	16792	4.561060408518036	1.0	0.7592701174565016	33.3362760821174
GOTERM_BP_DIRECT	GO:0008285~negative regulation of cell proliferation	12	3.64741641337386	0.024031698913576996	28984, 7042, 1805, 2014, 2149, 9537, 6659, 8313, 1813, 1545, 4487, 3576	236	396	16792	2.1561376476630714	1.0	0.7500600962501603	33.56318836735485
GOTERM_BP_DIRECT	GO:0050728~negative regulation of inflammatory response	5	1.5197568389057752	0.02483791990073787	5465, 5734, 338557, 7128, 9370	236	79	16792	4.50332546663806	1.0	0.7498894797026616	34.47977740235889
GOTERM_BP_DIRECT	GO:0042060~wound healing	5	1.5197568389057752	0.025867326241485668	7042, 5465, 6364, 1634, 7048	236	80	16792	4.447033898305085	1.0	0.7527773397206268	35.63282236975305
GOTERM_BP_DIRECT	GO:0007267~cell-cell signaling	9	2.735562310030395	0.0267255485069014	2259, 7042, 6716, 10563, 6364, 2263, 2028, 4068, 155	236	254	16792	2.521153076204458	1.0	0.7532365021281591	36.57950699316734
GOTERM_BP_DIRECT	GO:0090263~positive regulation of canonical Wnt signaling pathway	6	1.82370820668693	0.026811553463459727	6659, 8313, 51704, 2263, 857, 340419	236	120	16792	3.557627118644068	1.0	0.7436848850642543	36.6736516507289
GOTERM_BP_DIRECT	GO:0006468~protein phosphorylation	13	3.951367781155015	0.027297617481088998	7042, 9201, 5129, 5599, 8408, 138474, 169436, 10110, 7048, 130399, 1612, 9064, 4881	236	456	16792	2.0284716027356526	1.0	0.7396156416614776	37.203252100270056
GOTERM_BP_DIRECT	GO:0050731~positive regulation of peptidyl-tyrosine phosphorylation	5	1.5197568389057752	0.028002211922215327	1464, 7423, 9370, 284, 3383	236	82	16792	4.338569656883009	1.0	0.738513882891332	37.96356527430853
GOTERM_BP_DIRECT	GO:0007254~JNK cascade	4	1.21580547112462	0.031106664749579706	2259, 5599, 5734, 4868	236	49	16792	5.808370805949498	1.0	0.7656644268277685	41.21157396825805
GOTERM_BP_DIRECT	GO:0048545~response to steroid hormone	3	0.911854103343465	0.031398154302687664	6716, 7048, 54852	236	20	16792	10.672881355932203	1.0	0.7595462409067313	41.508185173525
GOTERM_BP_DIRECT	GO:0010628~positive regulation of gene expression	9	2.735562310030395	0.031466938509317435	28984, 7042, 2192, 5599, 4286, 3696, 3091, 1401, 857	236	262	16792	2.4441713028852377	1.0	0.7511265404889046	41.57797241169755
GOTERM_BP_DIRECT	GO:0007157~heterophilic cell-cell adhesion via plasma membrane cell adhesion molecules	4	1.21580547112462	0.03276013067459896	57863, 214, 79633, 3383	236	50	16792	5.692203389830508	1.0	0.7562906483001185	42.875535517552244
GOTERM_BP_DIRECT	GO:0007189~adenylate cyclase-activating G-protein coupled receptor signaling pathway	4	1.21580547112462	0.03276013067459896	114, 5734, 4883, 155	236	50	16792	5.692203389830508	1.0	0.7562906483001185	42.875535517552244
GOTERM_BP_DIRECT	GO:0045727~positive regulation of translation	4	1.21580547112462	0.03798987016932298	27303, 6659, 55124, 7057	236	53	16792	5.370003197953309	1.0	0.798210374354979	47.851597081368226
GOTERM_BP_DIRECT	GO:0006954~inflammatory response	11	3.343465045592705	0.04061816712713858	8797, 10563, 6364, 1893, 2149, 558, 7128, 1401, 7057, 11343, 3576	236	379	16792	2.065113367022942	1.0	0.8120901282750496	50.195623631060535
GOTERM_BP_DIRECT	GO:0003148~outflow tract septum morphogenesis	3	0.911854103343465	0.04068419118562381	7042, 2263, 7048	236	23	16792	9.280766396462786	1.0	0.8049885243497279	50.25321047016453
GOTERM_BP_DIRECT	GO:0016239~positive regulation of macroautophagy	3	0.911854103343465	0.04068419118562381	8408, 3091, 1634	236	23	16792	9.280766396462786	1.0	0.8049885243497279	50.25321047016453
GOTERM_BP_DIRECT	GO:0033688~regulation of osteoblast proliferation	2	0.60790273556231	0.04140189027775396	2263, 4883	236	3	16792	47.43502824858757	1.0	0.8031771484601242	50.87516766991237
GOTERM_BP_DIRECT	GO:0002457~T cell antigen processing and presentation	2	0.60790273556231	0.04140189027775396	23180, 3383	236	3	16792	47.43502824858757	1.0	0.8031771484601242	50.87516766991237
GOTERM_BP_DIRECT	GO:0021769~orbitofrontal cortex development	2	0.60790273556231	0.04140189027775396	2263, 1813	236	3	16792	47.43502824858757	1.0	0.8031771484601242	50.87516766991237
GOTERM_BP_DIRECT	GO:0003274~endocardial cushion fusion	2	0.60790273556231	0.04140189027775396	7042, 7048	236	3	16792	47.43502824858757	1.0	0.8031771484601242	50.87516766991237
GOTERM_BP_DIRECT	GO:0018879~biphenyl metabolic process	2	0.60790273556231	0.04140189027775396	6716, 1580	236	3	16792	47.43502824858757	1.0	0.8031771484601242	50.87516766991237
GOTERM_BP_DIRECT	GO:0008584~male gonad development	5	1.5197568389057752	0.042972443746055425	7042, 6716, 84159, 10046, 10272	236	94	16792	3.7847097006851786	1.0	0.8079713623696471	52.210786905397775
GOTERM_BP_DIRECT	GO:0001501~skeletal system development	6	1.82370820668693	0.043586252794292304	7042, 10743, 4148, 6694, 6659, 4883	236	137	16792	3.116169738958308	1.0	0.8054388682122856	52.7234350823684
GOTERM_BP_DIRECT	GO:0019915~lipid storage	3	0.911854103343465	0.04398202957410382	84649, 130399, 857	236	24	16792	8.89406779661017	1.0	0.8013667430337472	53.0512370437914
GOTERM_BP_DIRECT	GO:0002040~sprouting angiogenesis	3	0.911854103343465	0.04737543467844928	147372, 284, 7057	236	25	16792	8.538305084745764	1.0	0.818584498512953	55.77539046806549
GOTERM_BP_DIRECT	GO:0030097~hemopoiesis	4	1.21580547112462	0.04963915194223831	7042, 860, 90338, 284	236	59	16792	4.8239011778224645	1.0	0.8268045523618168	57.509220357756384
GOTERM_BP_DIRECT	GO:0042593~glucose homeostasis	5	1.5197568389057752	0.05342813323104977	6659, 51704, 3091, 9370, 5727	236	101	16792	3.5224030877664037	1.0	0.8431268036284197	60.26901024436587
GOTERM_BP_DIRECT	GO:0008104~protein localization	4	1.21580547112462	0.05386583939519641	57863, 8408, 1813, 857	236	61	16792	4.66574048346763	1.0	0.8396765581188871	60.576728231262834
GOTERM_BP_DIRECT	GO:0042476~odontogenesis	3	0.911854103343465	0.05443583549608171	7042, 8313, 2263	236	27	16792	7.905838041431263	1.0	0.8370319140186601	60.97408991465267
GOTERM_BP_DIRECT	GO:0010575~positive regulation of vascular endothelial growth factor production	3	0.911854103343465	0.05443583549608171	3091, 147372, 1545	236	27	16792	7.905838041431263	1.0	0.8370319140186601	60.97408991465267
GOTERM_BP_DIRECT	GO:0048678~response to axon injury	3	0.911854103343465	0.05443583549608171	5905, 23767, 1813	236	27	16792	7.905838041431263	1.0	0.8370319140186601	60.97408991465267
GOTERM_BP_DIRECT	GO:0032909~regulation of transforming growth factor beta2 production	2	0.60790273556231	0.054819637359144406	7042, 3091	236	4	16792	35.57627118644068	1.0	0.8334097172264866	61.23952443489047
GOTERM_BP_DIRECT	GO:0032507~maintenance of protein location in cell	2	0.60790273556231	0.054819637359144406	1627, 857	236	4	16792	35.57627118644068	1.0	0.8334097172264866	61.23952443489047
GOTERM_BP_DIRECT	GO:0002248~connective tissue replacement involved in inflammatory response wound healing	2	0.60790273556231	0.054819637359144406	2149, 3091	236	4	16792	35.57627118644068	1.0	0.8334097172264866	61.23952443489047
GOTERM_BP_DIRECT	GO:0001922~B-1 B cell homeostasis	2	0.60790273556231	0.054819637359144406	7128, 3091	236	4	16792	35.57627118644068	1.0	0.8334097172264866	61.23952443489047
GOTERM_BP_DIRECT	GO:0035910~ascending aorta morphogenesis	2	0.60790273556231	0.054819637359144406	7042, 6659	236	4	16792	35.57627118644068	1.0	0.8334097172264866	61.23952443489047
GOTERM_BP_DIRECT	GO:0000902~cell morphogenesis	4	1.21580547112462	0.056042004168225586	7042, 357, 7940, 4487	236	62	16792	4.590486604702023	1.0	0.8344966290272463	62.073633485792946
GOTERM_BP_DIRECT	GO:0016525~negative regulation of angiogenesis	4	1.21580547112462	0.056042004168225586	28984, 1634, 7057, 4881	236	62	16792	4.590486604702023	1.0	0.8344966290272463	62.073633485792946
GOTERM_BP_DIRECT	GO:0035556~intracellular signal transduction	11	3.343465045592705	0.05793213380205027	9201, 114, 1464, 64759, 1813, 10110, 1608, 1612, 4168, 3576, 4881	236	403	16792	1.9421289481431636	1.0	0.839073691817794	63.3302435324728
GOTERM_BP_DIRECT	GO:2000352~negative regulation of endothelial cell apoptotic process	3	0.911854103343465	0.05809645713957378	7128, 284, 3383	236	28	16792	7.623486682808718	1.0	0.8345087324428638	63.4376196259661
GOTERM_BP_DIRECT	GO:0018146~keratan sulfate biosynthetic process	3	0.911854103343465	0.05809645713957378	4958, 4060, 11046	236	28	16792	7.623486682808718	1.0	0.8345087324428638	63.4376196259661
GOTERM_BP_DIRECT	GO:0048477~oogenesis	3	0.911854103343465	0.05809645713957378	23626, 55124, 54852	236	28	16792	7.623486682808718	1.0	0.8345087324428638	63.4376196259661
GOTERM_BP_DIRECT	GO:0030203~glycosaminoglycan metabolic process	3	0.911854103343465	0.061839894614863826	10082, 1464, 1634	236	29	16792	7.360607831677382	1.0	0.848058890583639	65.80511301034298
GOTERM_BP_DIRECT	GO:0060412~ventricular septum morphogenesis	3	0.911854103343465	0.061839894614863826	7042, 6659, 7048	236	29	16792	7.360607831677382	1.0	0.848058890583639	65.80511301034298
GOTERM_BP_DIRECT	GO:0001937~negative regulation of endothelial cell proliferation	3	0.911854103343465	0.061839894614863826	28984, 857, 7057	236	29	16792	7.360607831677382	1.0	0.848058890583639	65.80511301034298
GOTERM_BP_DIRECT	GO:0014068~positive regulation of phosphatidylinositol 3-kinase signaling	4	1.21580547112462	0.06281697417719372	7042, 2149, 1634, 284	236	65	16792	4.378617992177315	1.0	0.8476270033583043	66.39889009927076
GOTERM_BP_DIRECT	GO:0007275~multicellular organism development	13	3.951367781155015	0.06399590322454107	5118, 56944, 55124, 8797, 340168, 10732, 10085, 4286, 23452, 2245, 8425, 54852, 161742	236	521	16792	1.7753993298415693	1.0	0.8481496268436088	67.1024234476638
GOTERM_BP_DIRECT	GO:0042493~response to drug	9	2.735562310030395	0.06460259725144629	7042, 6716, 1374, 7423, 1813, 7048, 5727, 7057, 3383	236	304	16792	2.1064897413024086	1.0	0.8460424890900664	67.45904964247349
GOTERM_BP_DIRECT	GO:0060325~face morphogenesis	3	0.911854103343465	0.06566313547459042	7042, 84159, 4487	236	30	16792	7.115254237288136	1.0	0.8460530832943776	68.07373588356704
GOTERM_BP_DIRECT	GO:0045776~negative regulation of blood pressure	3	0.911854103343465	0.06566313547459042	5465, 9370, 1813	236	30	16792	7.115254237288136	1.0	0.8460530832943776	68.07373588356704
GOTERM_BP_DIRECT	GO:0051017~actin filament bundle assembly	3	0.911854103343465	0.06566313547459042	357, 4739, 87	236	30	16792	7.115254237288136	1.0	0.8460530832943776	68.07373588356704
GOTERM_BP_DIRECT	GO:2000379~positive regulation of reactive oxygen species metabolic process	3	0.911854103343465	0.06566313547459042	4835, 7048, 7057	236	30	16792	7.115254237288136	1.0	0.8460530832943776	68.07373588356704
GOTERM_BP_DIRECT	GO:0002381~immunoglobulin production involved in immunoglobulin mediated immune response	2	0.60790273556231	0.06805036080705681	3127, 202309	236	5	16792	28.46101694915254	1.0	0.8518896449279948	69.41764401926278
GOTERM_BP_DIRECT	GO:2000535~regulation of entry of bacterium into host cell	2	0.60790273556231	0.06805036080705681	857, 3576	236	5	16792	28.46101694915254	1.0	0.8518896449279948	69.41764401926278
GOTERM_BP_DIRECT	GO:0032354~response to follicle-stimulating hormone	2	0.60790273556231	0.06805036080705681	6716, 5069	236	5	16792	28.46101694915254	1.0	0.8518896449279948	69.41764401926278
GOTERM_BP_DIRECT	GO:0048755~branching morphogenesis of a nerve	2	0.60790273556231	0.06805036080705681	2263, 1813	236	5	16792	28.46101694915254	1.0	0.8518896449279948	69.41764401926278
GOTERM_BP_DIRECT	GO:0003289~atrial septum primum morphogenesis	2	0.60790273556231	0.06805036080705681	7042, 6659	236	5	16792	28.46101694915254	1.0	0.8518896449279948	69.41764401926278
GOTERM_BP_DIRECT	GO:1905007~positive regulation of epithelial to mesenchymal transition involved in endocardial cushion formation	2	0.60790273556231	0.06805036080705681	7042, 7048	236	5	16792	28.46101694915254	1.0	0.8518896449279948	69.41764401926278
GOTERM_BP_DIRECT	GO:0006572~tyrosine catabolic process	2	0.60790273556231	0.06805036080705681	3081, 2184	236	5	16792	28.46101694915254	1.0	0.8518896449279948	69.41764401926278
GOTERM_BP_DIRECT	GO:0009749~response to glucose	4	1.21580547112462	0.06995263993015102	9370, 7048, 130399, 7057	236	68	16792	4.18544366899302	1.0	0.8553546831914132	70.45026346861418
GOTERM_BP_DIRECT	GO:0003007~heart morphogenesis	3	0.911854103343465	0.0735373135437803	7042, 5727, 79633	236	32	16792	6.670550847457628	1.0	0.8652191663376733	72.30762845335008
GOTERM_BP_DIRECT	GO:0051480~regulation of cytosolic calcium ion concentration	3	0.911854103343465	0.0735373135437803	491, 10590, 857	236	32	16792	6.670550847457628	1.0	0.8652191663376733	72.30762845335008
GOTERM_BP_DIRECT	GO:0045595~regulation of cell differentiation	3	0.911854103343465	0.0735373135437803	860, 10732, 8425	236	32	16792	6.670550847457628	1.0	0.8652191663376733	72.30762845335008
GOTERM_BP_DIRECT	GO:0035115~embryonic forelimb morphogenesis	3	0.911854103343465	0.0735373135437803	860, 4487, 340419	236	32	16792	6.670550847457628	1.0	0.8652191663376733	72.30762845335008
GOTERM_BP_DIRECT	GO:0050873~brown fat cell differentiation	3	0.911854103343465	0.0735373135437803	51316, 9370, 155	236	32	16792	6.670550847457628	1.0	0.8652191663376733	72.30762845335008
GOTERM_BP_DIRECT	GO:0045907~positive regulation of vasoconstriction	3	0.911854103343465	0.0735373135437803	2149, 857, 3383	236	32	16792	6.670550847457628	1.0	0.8652191663376733	72.30762845335008
GOTERM_BP_DIRECT	GO:0030855~epithelial cell differentiation	4	1.21580547112462	0.0749040709707125	27284, 8407, 1374, 2263	236	70	16792	4.065859564164649	1.0	0.8661348084030234	72.9864372612441
GOTERM_BP_DIRECT	GO:0007010~cytoskeleton organization	6	1.82370820668693	0.076032535901536	10298, 10383, 4739, 114793, 2245, 3852	236	161	16792	2.6516475418465104	1.0	0.866148599989115	73.53506973233156
GOTERM_BP_DIRECT	GO:0071347~cellular response to interleukin-1	4	1.21580547112462	0.07743664937751592	6364, 3091, 3383, 3576	236	71	16792	4.0085939365003584	1.0	0.8671645876307676	74.20308757105202
GOTERM_BP_DIRECT	GO:0070098~chemokine-mediated signaling pathway	4	1.21580547112462	0.07743664937751592	10563, 6364, 57007, 3576	236	71	16792	4.0085939365003584	1.0	0.8671645876307676	74.20308757105202
GOTERM_BP_DIRECT	GO:0071260~cellular response to mechanical stimulus	4	1.21580547112462	0.07743664937751592	8797, 5599, 5734, 4316	236	71	16792	4.0085939365003584	1.0	0.8671645876307676	74.20308757105202
GOTERM_BP_DIRECT	GO:0010634~positive regulation of epithelial cell migration	3	0.911854103343465	0.07758255801931878	7042, 3091, 7048	236	33	16792	6.468412942989214	1.0	0.8636346592584898	74.27158762483013
GOTERM_BP_DIRECT	GO:0032914~positive regulation of transforming growth factor beta1 production	2	0.60790273556231	0.08109665646432593	4060, 7057	236	6	16792	23.717514124293785	1.0	0.8720227357641781	75.87059531126701
GOTERM_BP_DIRECT	GO:0060613~fat pad development	2	0.60790273556231	0.08109665646432593	84649, 84159	236	6	16792	23.717514124293785	1.0	0.8720227357641781	75.87059531126701
GOTERM_BP_DIRECT	GO:0001837~epithelial to mesenchymal transition	3	0.911854103343465	0.0816962179150486	7042, 2263, 3091	236	34	16792	6.278165503489531	1.0	0.8701977442639522	76.13389666729219
GOTERM_BP_DIRECT	GO:0030282~bone mineralization	3	0.911854103343465	0.0816962179150486	8313, 2263, 340419	236	34	16792	6.278165503489531	1.0	0.8701977442639522	76.13389666729219
GOTERM_BP_DIRECT	GO:0048565~digestive tract development	3	0.911854103343465	0.08587560543714282	2263, 7048, 79633	236	35	16792	6.098789346246974	1.0	0.8800036642839311	77.89560562621236
GOTERM_BP_DIRECT	GO:0030177~positive regulation of Wnt signaling pathway	3	0.911854103343465	0.09011809405456923	6659, 2263, 340419	236	36	16792	5.929378531073447	1.0	0.8890564275506313	79.55830895963346
GOTERM_BP_DIRECT	GO:0060021~palate development	4	1.21580547112462	0.09064811838034134	7042, 84159, 7048, 4487	236	76	16792	3.7448706512042818	1.0	0.8871361642338164	79.75756435523267
GOTERM_BP_DIRECT	GO:0045722~positive regulation of gluconeogenesis	2	0.60790273556231	0.09396108430197218	5465, 84649	236	7	16792	20.329297820823246	1.0	0.8929367670766766	80.96222891683523
GOTERM_BP_DIRECT	GO:0036155~acylglycerol acyl-chain remodeling	2	0.60790273556231	0.09396108430197218	84649, 11343	236	7	16792	20.329297820823246	1.0	0.8929367670766766	80.96222891683523
GOTERM_BP_DIRECT	GO:0051782~negative regulation of cell division	2	0.60790273556231	0.09396108430197218	56241, 5727	236	7	16792	20.329297820823246	1.0	0.8929367670766766	80.96222891683523
GOTERM_BP_DIRECT	GO:0046826~negative regulation of protein export from nucleus	2	0.60790273556231	0.09396108430197218	5905, 6659	236	7	16792	20.329297820823246	1.0	0.8929367670766766	80.96222891683523
GOTERM_BP_DIRECT	GO:0060463~lung lobe morphogenesis	2	0.60790273556231	0.09396108430197218	2263, 7048	236	7	16792	20.329297820823246	1.0	0.8929367670766766	80.96222891683523
GOTERM_BP_DIRECT	GO:0061626~pharyngeal arch artery morphogenesis	2	0.60790273556231	0.09396108430197218	7042, 2348	236	7	16792	20.329297820823246	1.0	0.8929367670766766	80.96222891683523
GOTERM_BP_DIRECT	GO:0018105~peptidyl-serine phosphorylation	5	1.5197568389057752	0.09860394554102211	9201, 5599, 8408, 10110, 7048	236	125	16792	2.8461016949152538	1.0	0.9016185628230297	82.53741726319613
GOTERM_BP_DIRECT	GO:0032720~negative regulation of tumor necrosis factor production	3	0.911854103343465	0.09878216767669358	558, 7128, 9370	236	38	16792	5.617305976806423	1.0	0.8989704836918067	82.59536774565665
GOTERM_BP_DIRECT	GO:0010811~positive regulation of cell-substrate adhesion	3	0.911854103343465	0.09878216767669358	10085, 151887, 25890	236	38	16792	5.617305976806423	1.0	0.8989704836918067	82.59536774565665
